index	name
59	grenade_gadget.part_firmware_high_caliber
60	grenade_gadget.part_firmware_jacked
61	grenade_gadget.part_firmware_lifeblood2
62	grenade_gadget.part_firmware_oscar_mike
63	grenade_gadget.part_firmware_reel_big_fist
64	grenade_gadget.part_firmware_risky_boots
65	grenade_gadget.part_firmware_rubberband_man
66	grenade_gadget.part_firmware_skillcraft
67	grenade_gadget.part_firmware_trickshot
68	grenade_gadget.part_normal
69	grenade_gadget.part_radiation
70	grenade_gadget.part_shock
71	grenade_gadget.part_stat_01_extra_charge
72	grenade_gadget.part_stat_02_cooldown_reduction
73	grenade_gadget.part_stat_03_damage
74	grenade_gadget.part_stat_04_jak_crit_damage
75	grenade_gadget.part_stat_04_radius
76	grenade_gadget.part_stat_05_elemental_power
77	grenade_gadget.part_stat_05_jak_oversized
78	grenade_gadget.part_stat_05_ord_wideload
79	grenade_gadget.part_stat_06_crit_chance
80	grenade_gadget.part_stat_07_nuke
81	grenade_gadget.part_stat_08_force
82	grenade_gadget.part_stat_09_transfusion
0	heavy_weapon_gadget.part_firmware_action_fist
1	heavy_weapon_gadget.part_firmware_airstrike
2	heavy_weapon_gadget.part_firmware_atlas_exD
3	heavy_weapon_gadget.part_firmware_atlas_infinum
4	heavy_weapon_gadget.part_firmware_baker
5	heavy_weapon_gadget.part_firmware_bullets_to_spare
6	heavy_weapon_gadget.part_firmware_daeddy_o
7	heavy_weapon_gadget.part_firmware_deadeye
8	heavy_weapon_gadget.part_firmware_gadget_ahoy
9	heavy_weapon_gadget.part_firmware_get_throwin
10	heavy_weapon_gadget.part_firmware_god_killer6
11	heavy_weapon_gadget.part_firmware_goojfc
12	heavy_weapon_gadget.part_firmware_heating_up
13	heavy_weapon_gadget.part_firmware_high_caliber
14	heavy_weapon_gadget.part_firmware_jacked
15	heavy_weapon_gadget.part_firmware_lifeblood
16	heavy_weapon_gadget.part_firmware_oscar_mike
17	heavy_weapon_gadget.part_firmware_reel_big_fist
18	heavy_weapon_gadget.part_firmware_risky_boots
19	heavy_weapon_gadget.part_firmware_rubberband_manV
20	heavy_weapon_gadget.part_firmware_skillcraft
21	heavy_weapon_gadget.part_firmware_trickshot
0	mal_grenade_gadget.part_02_divider_02_seeker_mal
1	mal_grenade_gadget.part_02_divider_04_repeater_mal
2	mal_grenade_gadget.part_02_divider_maliwanJ
3	mal_grenade_gadget.part_disco_disc
4	mal_grenade_gadget.part_mal
5	mal_grenade_gadget.part_recursive
0	ord_grenade_gadget.part_01_mirv_05_swarm
1	ord_grenade_gadget.part_aggrovatorn
2	ord_grenade_gadget.part_ord
3	ord_grenade_gadget.part_skullyt
0	ted_grenade_gadget.part_FaultyDetonator
1	ted_grenade_gadget.part_PredatorDrone
2	ted_grenade_gadget.part_ted
3	ted_grenade_gadget.part_urchin4
0	ted_turret_gadget.part_ele_controlr
0	terminal_gadget_barrier.part_active_sit_rep
0	terminal_gadget_healing.part_active_bogo
1	terminal_gadget_healing.part_active_healer_on_the_gop
2	terminal_gadget_healing.part_active_shield_stabilizer
0	tor_grenade_gadget.part_tor
1	tor_grenade_gadget.part_tor_slippy
0	tor_turret_gadget.part_ele_controlp
0	vla_grenade_gadget.part_Blockbuster
1	vla_grenade_gadget.part_vla
2	vla_grenade_gadget.part_vla_Waterfall
0	vla_turret_gadget.part_ele_control
